"Longitude","Latitude","Date","Category","Description"
"-88.2289634213208","40.1163601947788","1/1/2007","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.1994297781393","40.127395019913","1/1/2007","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.2321201477007","40.1239313394022","1/1/2007","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.2321210057367","40.1232601339242","1/1/2007","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.2389672230574","40.1360660458113","1/1/2007","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.2239313420968","40.1059592100295","1/1/2007","Accidents","Incident occured in Dusk with Rain weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.2579794123921","40.1319540022924","1/1/2007","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.2383142361578","40.1102493400724","1/1/2007","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.2470826791907","40.1126021007004","1/1/2007","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.2828122952794","40.0983412636946","1/1/2007","Accidents","Incident occured in Darkness, lighted road with Rain weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.2446681358837","40.0977033783033","1/1/2007","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.2073100228472","40.1092505929113","1/1/2007","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Unknown and the incident resulted in 2 injuries and 0 fatalities"
"-88.2351958204367","40.1126412769861","1/1/2007","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.230630581074","40.1115280346368","1/1/2007","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.2234445650992","40.1059659235845","1/1/2008","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had No Controls and the incident resulted in 0 injuries and 0 fatalities"
"-88.2414800019782","40.1026999950729","1/1/2008","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2578104589582","40.1153308230099","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2702894533351","40.1183686746232","1/1/2008","Accidents","Incident occured in Daylight with Rain weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2462473357724","40.0878407164038","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2451896259853","40.1153385268556","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2434497215074","40.1088131171209","1/1/2008","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2435300201337","40.1199310733765","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2436201899042","40.1336183098417","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2468358689151","40.1148287647101","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 0 injuries and 0 fatalities"
"-88.2451400213514","40.1116406490003","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.258014446691","40.1358605657915","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2095897689754","40.098300467804","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2193810318532","40.1164311332605","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2191916577359","40.1027691675962","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2320989373876","40.1154008886877","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2577993595717","40.1126598131924","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.1825889187446","40.2260688376173","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Lane Use Marking and the incident resulted in 1 injuries and 0 fatalities"
"-88.0382702268225","40.1168488107081","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.0732927053347","40.0212770604478","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2378607324309","40.0104694930747","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-87.9588764649156","40.1235319061244","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Lane Use Marking and the incident resulted in 1 injuries and 0 fatalities"
"-88.0416992415903","40.1131799202557","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2545396112989","40.1306872650141","1/1/2008","Accidents","Incident occured in Daylight with Unknown weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.243718748388","40.137971024704","1/1/2008","Accidents","Incident occured in Darkness, lighted road with Unknown weather. Road infrastructure had Unknown and the incident resulted in 1 injuries and 0 fatalities"
"-88.1558211519206","40.3106815579467","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2465231903356","40.0861055426141","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2575811779386","40.0927182971645","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2517122608494","40.1036540137189","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2468109043507","40.1126098810503","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2159669695105","40.1127594041082","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 0 injuries and 0 fatalities"
"-88.2019300852441","40.1220186704079","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 0 injuries and 0 fatalities"
"-88.2687327615452","40.1102509224556","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2603695333133","40.1309505064137","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2355401104141","40.1272697460659","1/1/2008","Accidents","Incident occured in Darkness with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2468315149489","40.1144191366326","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.3467987348613","40.3228373637916","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2434716004828","40.1102212524853","1/1/2008","Accidents","Incident occured in Darkness, lighted road with Rain weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2387094344289","40.1126207405451","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2387294870592","40.1163404613354","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2445883723427","40.0980934446657","1/1/2008","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 0 injuries and 0 fatalities"
"-88.2386321630903","40.1026992480419","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2451799423005","40.0944788596981","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2191595348471","40.1018902481572","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2191305958199","40.1006490504154","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2240900822184","40.1200593498694","1/1/2008","Accidents","Incident occured in Daylight with Unknown weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2193374483431","40.1115290947155","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2320795238663","40.1126803348153","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2626419423579","40.1227121607326","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 0 injuries and 0 fatalities"
"-88.2302902575607","40.1041713181711","1/1/2008","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.1388731095047","40.3220663714418","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2387090408254","40.1102298946467","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.1668686934274","40.2870546380043","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2574009487253","40.0792197761703","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.223840518452","40.1048456705671","1/1/2008","Accidents","Incident occured in Daylight with Rain weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.0416992415903","40.1131799202557","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2764182126089","40.0908492168369","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2320504643425","40.1102999222587","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2335714564522","40.1079702414588","1/1/2008","Accidents","Incident occured in Darkness, lighted road with Rain weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.227896559309","40.1104079863952","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 0 injuries and 0 fatalities"
"-88.2205237740513","40.1105419862121","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 0 injuries and 0 fatalities"
"-88.2139149031136","40.1123495268779","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.1966397425332","40.1162959916478","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2579443945995","40.1239905992715","1/1/2008","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had No Controls and the incident resulted in 2 injuries and 0 fatalities"
"-88.2451556029271","40.1022789051213","1/1/2008","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.1426490041442","40.3110406320789","1/1/2009","Accidents","Incident occured in Darkness, lighted road with Rain weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.280343065601","40.1274604133571","1/1/2009","Accidents","Incident occured in Darkness with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2289518759275","40.1108671920166","1/1/2009","Accidents","Incident occured in Dawn with Clear weather. Road infrastructure had Other and the incident resulted in 1 injuries and 0 fatalities"
"-88.2539690304585","40.1101398853965","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2254916288421","40.1059973710111","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2334296306656","40.1014889489385","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.1523714333144","40.3082188344062","1/1/2009","Accidents","Incident occured in Daylight with Rain weather. Road infrastructure had Other and the incident resulted in 1 injuries and 0 fatalities"
"-88.2374487058762","40.1014746070023","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 0 injuries and 0 fatalities"
"-88.1344805815307","40.3094146095533","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2193009113816","40.1090901663983","1/1/2009","Accidents","Incident occured in Darkness with Rain weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2747995738473","40.1309691358897","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.0215275636011","40.3060300008129","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.1994296526126","40.1273891908188","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2536151612666","40.1101399827748","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2210743189387","40.1105456634461","1/1/2009","Accidents","Incident occured in Darkness with Clear weather. Road infrastructure had Lane Use Marking and the incident resulted in 0 injuries and 1 fatalities"
"-88.2195508347987","40.129900595769","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2423414702562","40.1272100979487","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.246876723906","40.0835694618486","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.3891365739663","40.1925759639591","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2335703588895","40.1102806096585","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2192505162834","40.1064703284723","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2324500107799","40.0834817601373","1/1/2009","Accidents","Incident occured in Daylight with Rain weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2689082271486","40.0982200985741","1/1/2009","Accidents","Incident occured in Daylight with Rain weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2304881818501","40.127308920497","1/1/2009","Accidents","Incident occured in Dusk with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2384601964306","40.1272310959068","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2452188245093","40.1211595077375","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2626944460425","40.1257789687949","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2468808394662","40.1211807325744","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2159889217623","40.1065197764981","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2073099058613","40.109249860663","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2468109054233","40.1126098810511","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.1813407827264","40.0988187252798","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2050098268003","40.1135204560636","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.1758300659398","40.1128806401286","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2574894074645","40.0835994364551","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2951612673965","40.0850819984999","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2011386118089","40.1238004141129","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.167652238224","40.3072364266525","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2036431502237","40.1188225854326","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2194098198179","40.110567611033","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2767183795076","40.1090130801877","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2385206855889","40.0980392268348","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2844800937022","39.9669357549695","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2239802363339","40.1125357637123","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2386711103943","40.1053707230347","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.21930091135","40.1090901853395","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2384577909843","40.1102344109772","1/1/2009","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2434678390417","40.110016132153","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2766696780791","40.1090099664749","1/1/2009","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.1703056683191","40.1124224849851","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Lane Use Marking and the incident resulted in 1 injuries and 0 fatalities"
"-88.2387113515082","40.1103655802099","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.278698540653","40.1092391766903","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2169098797288","40.1183302075273","1/1/2009","Accidents","Incident occured in Dawn with Rain weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2435606625648","40.1272001708584","1/1/2009","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2290687235119","40.116395747078","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.3935737917297","40.1893084197315","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.244301098174","40.0999193017034","1/1/2009","Accidents","Incident occured in Darkness with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2214698894382","40.1059893569828","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2195408352618","40.1273696092112","1/1/2009","Accidents","Incident occured in Darkness, lighted road with Rain weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2001112433667","40.1018847482997","1/1/2009","Accidents","Incident occured in Darkness with Rain weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2468687778339","40.1202115310686","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2335492036521","40.1126691988404","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2350346396691","40.112654158711","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.233562760564","40.1163558711166","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Traffic Signal and the incident resulted in 1 injuries and 0 fatalities"
"-88.2353925013017","40.1126505144074","1/1/2009","Accidents","Incident occured in Daylight with Rain weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2048612957393","40.094679486148","1/1/2009","Accidents","Incident occured in Daylight with Rain weather. Road infrastructure had Stop Sign/Flasher and the incident resulted in 1 injuries and 0 fatalities"
"-88.2334876166121","40.1040218505915","1/1/2009","Accidents","Incident occured in Darkness with Rain weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2367327789277","40.1102621950176","1/1/2009","Accidents","Incident occured in Darkness, lighted road with Clear weather. Road infrastructure had No Controls and the incident resulted in 1 injuries and 0 fatalities"
"-88.2353988490888","40.1102708484971","1/1/2009","Accidents","Incident occured in Daylight with Clear weather. Road infrastructure had Lane Use Marking and the incident resulted in 1 injuries and 0 fatalities"
"-88.291572","40.102379","1/1/2017","Hazards","Storm drain traps tire: Sangamon"
"-88.287141","40.102367","1/1/2017","Hazards","Storm drain traps tire: Sangamon"
"-88.240321","40.114692","1/1/2017","Hazards","Storm drain traps tire: NA"
"-88.229157","40.110823","1/1/2017","Hazards","Storm drain traps tire: Smack in the middle of the alley where it meets Wright street. Very bad spot."
"-88.249317","40.095176","1/1/2017","Hazards","Storm drain traps tire: This is the worst sewer cover I've ever seen!"
"-88.24447","40.094498","1/1/2017","Hazards","Storm drain traps tire: This is right in the middle of the lane."
"-88.253072","40.109071","1/1/2017","Hazards","Storm drain traps tire: North side of John St. at Foley.<br>Very bad slotted cover in a pretty new concrete patched area. It could have been changed when the street was repaired there."
"-88.243711","40.102465","1/1/2017","Hazards","Storm drain traps tire: under tressel just east of neil"
"-88.2412","40.119893","1/1/2017","Hazards","Storm drain traps tire: This round slotted cover is between Neil and Walnut on Washington St in Champaign.  I told the city about this one, but I don't think its been replaced yet."
"-88.251822","40.119303","1/1/2017","Hazards","Storm drain traps tire: I think there is a round slotted sewer cover here at the corner of Lynn and Hill St."
"-88.208971","40.116464","1/1/2017","Hazards","Storm drain traps tire: I recall seeing some slotted sewer drains along University on my way to Schnucks one day.  Not that I would recommend this portion of University to cyclists though."
"-88.245052","40.105075","1/1/2017","Hazards","Storm drain traps tire: On a bike route."
"-88.245047","40.105994","1/1/2017","Hazards","Storm drain traps tire: On a bike route."
"-88.245057","40.106991","1/1/2017","Hazards","Storm drain traps tire: On a bike route."
"-88.245084","40.109182","1/1/2017","Hazards","Storm drain traps tire: On a bike route."
"-88.246838","40.110027","1/1/2017","Hazards","Storm drain traps tire: On a bike route."
"-88.246849","40.108809","1/1/2017","Hazards","Storm drain traps tire: NA"
"-88.245036","40.103528","1/1/2017","Hazards","Storm drain traps tire: On a bike route."
"-88.245036","40.104254","1/1/2017","Hazards","Storm drain traps tire: On a bike route."
"-88.241318","40.117576","1/1/2017","Hazards","Storm drain traps tire: NA"
"-88.24524","40.111619","1/1/2017","Hazards","Storm drain traps tire: Right at the library!"
"-88.249081","40.11525","1/1/2017","Hazards","Storm drain traps tire: South side, in front of Holy Cross"
"-88.267282","40.121337","1/1/2017","Hazards","Storm drain traps tire: slotted cover near SE corner"
"-88.263795","40.121321","1/1/2017","Hazards","Storm drain traps tire: Slotted grates along curb at SW & SE corners.<br><br>Also long-slotted round cover on N side of intersection"
